time,aircraft_id,nn_in_dx_raw,nn_in_dy_raw,nn_in_dz_raw,nn_in_vx_raw,nn_in_vy_raw,nn_in_vz_raw,nn_in_phi_raw,nn_in_theta_raw,nn_in_psi_raw,nn_in_p_raw,nn_in_q_raw,nn_in_r_raw,nn_in_Mx_ext_raw,nn_in_My_ext_raw,nn_in_Mz_ext_raw,nn_in_omega1_raw,nn_in_omega2_raw,nn_in_omega3_raw,nn_in_omega4_raw,nn_in_dx_normalized,nn_in_dy_normalized,nn_in_dz_normalized,nn_in_vx_normalized,nn_in_vy_normalized,nn_in_vz_normalized,nn_in_phi_normalized,nn_in_theta_normalized,nn_in_psi_normalized,nn_in_p_normalized,nn_in_q_normalized,nn_in_r_normalized,nn_in_Mx_ext_normalized,nn_in_My_ext_normalized,nn_in_Mz_ext_normalized,nn_in_omega1_normalized,nn_in_omega2_normalized,nn_in_omega3_normalized,nn_in_omega4_normalized
135.162,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.189,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.202,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.221,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.241,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.26,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.28,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.299,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.317,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.342,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.358,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.377,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.396,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.418,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.436,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.455,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.475,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.494,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.514,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.533,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.553,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.572,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.598,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.612,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.629,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.649,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.67,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.69,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.709,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.729,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.748,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.768,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.787,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.807,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.826,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.85,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.867,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.885,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.905,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.924,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.944,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.963,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
135.983,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.001,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.022,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.041,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.061,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.08,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.1,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.12,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.139,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.159,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.178,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.196,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.217,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.237,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.264,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.276,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.295,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.315,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.334,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.353,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.374,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.393,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.413,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.43,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.451,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
136.47,42,0.218271,0.002448,-0.410969,-0.137335,0.320335,-0.074712,-0.086447,-0.126234,0.664736,-0.680176,0.116943,-0.199707,0.0,0.0,0.0,6701.0,8664.0,8570.0,8537.0,0.520402,0.501771,0.470695,0.483957,0.533149,0.497818,0.479956,0.441197,0.581089,0.528155,0.526233,0.473198,0.499997,0.499991,0.500001,0.3402,0.7328,0.714,0.7074
